,carat,cut,color,clarity,depth,table,x,y,z,price
17084,1.28,Very Good,D,SI2,61.2,58.0,6.96,7.09,4.3,6811
37243,0.43,Very Good,G,VVS2,61.7,56.0,4.84,4.88,2.99,976
26232,1.55,Very Good,F,VS1,61.6,56.0,7.38,7.45,4.57,15658
12350,0.91,Premium,E,VS1,62.9,56.0,6.21,6.13,3.88,5228
7021,1.04,Premium,G,SI2,60.3,62.0,6.56,6.5,3.94,4158
24375,0.34,Ideal,E,SI1,61.2,57.0,4.48,4.51,2.75,637
8605,1.08,Premium,G,SI2,60.3,58.0,6.72,6.65,4.03,4442
25381,1.3,Premium,F,VVS1,59.3,59.0,7.11,7.08,4.22,14068
10808,1.0,Ideal,E,SI1,61.5,57.0,6.41,6.47,3.96,4864
28717,0.45,Good,E,SI2,64.1,62.0,4.82,4.75,3.07,680
6292,0.9,Very Good,H,VS1,63.0,62.0,6.09,6.0,3.81,4021
11790,1.03,Premium,F,SI1,61.5,57.0,6.53,6.44,3.99,5087
35736,0.3,Ideal,D,VS2,62.2,54.0,4.31,4.28,2.67,911
41905,0.51,Very Good,G,SI1,61.9,57.0,5.09,5.15,3.17,1261
35211,0.33,Ideal,I,IF,61.4,56.0,4.45,4.41,2.72,891
20083,1.13,Very Good,D,VS2,62.9,58.0,6.59,6.63,4.16,8561
29041,0.4,Good,E,SI1,63.5,55.0,4.67,4.71,2.98,687
11533,1.21,Ideal,F,SI2,61.5,57.0,6.88,6.82,4.21,5028
25318,2.13,Very Good,J,SI1,62.8,58.0,8.13,8.17,5.12,13996
9162,1.06,Ideal,G,SI2,62.2,55.0,6.56,6.53,4.07,4541
15615,1.31,Very Good,H,SI2,61.7,59.0,6.96,7.01,4.31,6263
30487,0.31,Ideal,D,SI1,62.3,55.0,4.37,4.33,2.71,732
6052,0.32,Ideal,I,VS2,61.3,56.0,4.43,4.38,2.7,576
13489,1.16,Very Good,H,VS2,63.0,57.0,6.64,6.66,4.19,5537
53605,0.7,Ideal,F,VVS2,61.9,55.0,5.72,5.68,3.53,2701
41250,0.3,Very Good,F,SI1,62.1,60.0,4.26,4.28,2.65,500
23571,1.51,Ideal,H,VS1,62.6,56.0,7.28,7.32,4.57,11580
51022,0.74,Premium,F,SI2,61.4,57.0,5.82,5.8,3.57,2328
44988,0.31,Premium,J,VS1,61.8,59.0,4.33,4.31,2.67,523
46978,0.23,Very Good,F,VVS2,59.7,58.0,4.02,4.06,2.41,530
26931,2.28,Ideal,E,SI2,62.0,55.0,8.49,8.45,5.25,16969
11653,1.01,Good,D,SI1,63.9,60.0,6.29,6.32,4.03,5055
21016,1.23,Ideal,G,VS1,62.1,57.0,6.87,6.79,4.24,9230
12395,1.13,Ideal,F,SI2,61.8,57.0,6.71,6.68,4.14,5232
10694,1.03,Ideal,E,SI2,62.3,56.0,6.52,6.44,4.04,4845
29953,0.33,Good,I,SI1,63.6,57.0,4.39,4.42,2.8,445
35906,0.38,Premium,G,VS2,59.7,62.0,4.68,4.66,2.79,918
45028,0.54,Premium,G,VS2,61.0,60.0,5.24,5.18,3.18,1637
16697,0.32,Premium,J,VS1,61.9,58.0,4.33,4.39,2.7,421
10960,0.94,Very Good,D,SI1,60.7,60.0,6.27,6.32,3.82,4902
32260,0.3,Very Good,G,VVS1,62.8,58.0,4.27,4.3,2.69,789
2214,0.83,Ideal,E,SI2,61.0,57.0,6.06,6.13,3.72,3143
52912,0.71,Very Good,F,VS2,63.1,58.0,5.65,5.7,3.58,2588
35307,0.3,Very Good,H,VS2,60.9,61.0,4.27,4.3,2.61,473
45076,0.52,Ideal,E,VS2,61.0,57.0,5.19,5.21,3.17,1644
36506,0.36,Good,F,VS1,63.6,60.0,4.52,4.47,2.86,945
33901,0.3,Ideal,E,VS2,62.3,57.0,4.3,4.27,2.67,844
14588,1.0,Ideal,G,VS2,62.3,56.0,6.43,6.32,3.97,5887
45091,0.64,Good,F,SI1,57.9,64.0,5.76,5.65,3.3,1646
379,0.74,Ideal,D,SI2,61.7,55.0,5.81,5.85,3.6,2810
15273,1.5,Premium,H,SI2,61.5,58.0,7.38,7.32,4.52,6132
27119,2.35,Premium,I,SI2,61.1,58.0,8.63,8.56,5.25,17294
45173,0.57,Ideal,H,VS2,61.6,57.0,5.35,5.37,3.3,1655
32779,0.45,Premium,G,SI2,62.0,62.0,4.96,4.86,3.05,803
44937,0.59,Ideal,E,SI1,61.7,56.0,5.35,5.45,3.33,1633
28850,0.41,Very Good,D,SI2,62.7,58.0,4.75,4.78,2.99,683
12782,1.03,Ideal,E,SI1,62.2,57.0,6.48,6.42,4.01,5330
22754,2.01,Fair,H,SI2,65.3,56.0,7.95,7.86,5.16,10772
47837,0.7,Very Good,J,VS2,62.0,59.0,5.61,5.65,3.49,1907
16289,1.01,Ideal,G,VS2,61.5,57.0,6.49,6.45,3.98,6516
19539,1.0,Very Good,F,VVS2,63.2,56.0,6.35,6.3,4.0,8172
20375,0.31,Very Good,G,VS1,62.0,59.0,4.28,4.3,2.66,625
18323,1.1,Ideal,F,VS2,61.4,56.0,6.64,6.68,4.09,7453
31516,0.34,Ideal,E,SI1,62.3,57.0,4.51,4.48,2.8,765
27750,0.32,Very Good,I,VS1,63.2,54.0,4.42,4.38,2.78,648
44283,0.51,Ideal,G,VS1,62.5,57.0,5.08,5.1,3.18,1577
40551,0.41,Ideal,D,VS1,61.3,54.0,4.8,4.83,2.95,1151
21532,1.64,Very Good,H,SI2,60.7,59.0,7.61,7.65,4.63,9632
52340,0.71,Premium,H,VVS2,61.9,59.0,5.73,5.7,3.54,2498
18641,1.53,Premium,H,SI1,62.0,60.0,7.31,7.27,4.55,7608
14323,1.19,Premium,H,SI1,62.7,56.0,6.76,6.7,4.22,5802
7979,0.68,Ideal,D,VVS1,61.3,57.0,5.66,5.69,3.48,4325
45450,0.51,Ideal,D,VS2,61.5,56.0,5.21,5.17,3.19,1674
19665,1.2,Ideal,H,VS1,61.6,57.0,6.82,6.85,4.21,8275
44278,0.51,Very Good,E,VS2,63.6,59.0,4.99,5.07,3.2,1577
53686,0.8,Very Good,E,SI2,62.9,54.0,5.91,6.02,3.75,2715
35204,0.44,Premium,J,VS1,61.9,57.0,4.9,4.83,3.01,891
37327,0.4,Premium,G,VVS2,61.3,59.0,4.78,4.74,2.92,980
1107,0.83,Premium,E,SI1,62.2,59.0,6.05,5.97,3.74,2913
17096,1.51,Fair,H,SI2,65.5,56.0,7.18,7.13,4.69,6816
27460,2.04,Premium,H,SI1,63.0,58.0,8.1,8.03,5.08,18115
6030,0.25,Very Good,E,VVS1,60.0,56.0,4.1,4.14,2.47,575
7038,1.02,Very Good,F,SI2,63.0,58.0,6.38,6.44,4.04,4162
8532,0.9,Ideal,H,VS1,62.2,58.0,6.14,6.17,3.83,4428
41439,0.46,Good,F,VS1,59.2,63.0,5.0,5.03,2.97,1228
6631,0.81,Ideal,D,VS2,62.1,56.0,6.01,5.98,3.72,4087
5609,0.74,Very Good,E,VS1,62.1,53.4,5.8,5.82,3.61,3872
16905,1.18,Ideal,I,VVS1,62.6,54.0,6.74,6.78,4.23,6750
28554,0.3,Premium,H,VS1,60.1,61.0,4.32,4.3,2.59,675
50546,0.7,Very Good,H,VS2,62.9,58.0,5.6,5.65,3.54,2276
439,0.9,Fair,J,VS2,65.0,56.0,6.08,6.04,3.94,2815
4445,0.92,Very Good,G,SI2,59.4,62.0,6.34,6.36,3.77,3618
21593,1.5,Premium,H,SI1,58.8,59.0,7.53,7.47,4.41,9697
28716,0.23,Premium,D,VVS2,60.4,59.0,4.0,3.95,2.4,680
3879,0.9,Very Good,I,VS1,63.2,57.0,6.1,6.05,3.84,3484
41479,0.56,Very Good,J,VS2,60.6,57.0,5.35,5.38,3.25,1232
9108,1.04,Ideal,E,SI1,62.0,57.0,6.47,6.5,4.02,4530
2902,0.72,Ideal,E,VS1,62.6,57.0,5.69,5.72,3.57,3283
19526,1.5,Good,I,SI1,62.9,60.0,7.12,7.16,4.49,8161
16789,1.21,Ideal,I,VS1,61.5,56.0,6.83,6.87,4.22,6691
24038,0.38,Premium,I,VS2,61.7,59.0,4.6,4.64,2.85,633
5924,0.92,Ideal,E,SI2,62.1,57.0,6.26,6.2,3.87,3941
17783,1.0,Very Good,G,VVS2,60.3,62.0,6.41,6.45,3.88,7163
27817,0.34,Good,G,SI1,63.9,58.0,4.43,4.4,2.82,650
44161,0.6,Very Good,G,SI1,63.5,59.9,5.28,5.3,3.36,1565
1478,0.82,Premium,H,VS1,62.3,60.0,5.97,5.94,3.71,2985
45924,0.53,Ideal,E,VS2,62.4,56.0,5.16,5.2,3.23,1721
30214,0.33,Ideal,E,VS2,62.3,56.0,4.46,4.47,2.78,723
52381,0.7,Very Good,F,VS2,63.0,58.0,5.59,5.62,3.53,2507
29308,0.25,Ideal,G,VS1,62.7,54.0,4.05,4.08,2.55,438
49070,0.57,Premium,G,VVS2,60.2,60.0,5.44,5.36,3.25,2059
8862,0.71,Premium,D,VVS1,59.7,59.0,5.81,5.88,3.49,4482
34639,0.31,Ideal,E,VS2,61.7,55.0,4.39,4.36,2.7,872
27180,1.56,Ideal,F,VS1,61.7,56.0,7.48,7.46,4.61,17455
9801,0.9,Very Good,G,VVS2,62.6,55.0,6.12,6.19,3.85,4668
11456,1.02,Premium,H,VS2,60.4,59.0,6.52,6.55,3.95,5008
21872,1.51,Very Good,E,SI2,62.3,62.0,7.15,7.26,4.49,9936
29994,0.43,Ideal,H,SI1,62.5,57.0,4.79,4.84,3.01,716
13909,1.01,Ideal,F,VS2,61.0,56.0,6.44,6.4,3.94,5662
19861,1.3,Ideal,G,SI1,61.6,55.0,7.01,7.05,4.33,8416
27815,0.28,Ideal,G,IF,60.9,57.0,4.24,4.27,2.59,650
12381,0.35,Ideal,I,VVS2,62.0,54.0,4.54,4.56,2.82,598
27167,2.01,Very Good,I,VS2,63.8,59.0,7.89,7.85,5.02,17422
43181,0.59,Very Good,I,VS2,63.4,56.0,5.37,5.33,3.39,1391
52265,0.74,Very Good,I,VS1,62.3,60.0,5.78,5.8,3.61,2491
4942,0.76,Ideal,D,SI1,62.3,55.0,5.81,5.84,3.63,3732
33745,0.31,Ideal,F,VVS1,62.4,54.0,4.33,4.35,2.71,840
36568,0.4,Ideal,E,SI1,61.1,56.0,4.79,4.77,2.92,945
46715,0.7,Good,E,SI2,56.9,61.0,5.85,5.9,3.34,1793
29666,0.35,Ideal,F,VS2,60.5,57.0,4.52,4.6,2.76,706
40099,0.33,Ideal,G,VVS1,61.8,55.0,4.45,4.42,2.74,1114
18856,1.52,Ideal,H,SI1,61.5,57.0,7.39,7.31,4.52,7729
19901,1.05,Ideal,D,VS2,61.0,56.0,6.54,6.61,4.01,8451
22856,1.2,Very Good,F,VVS2,62.9,59.0,6.72,6.76,4.24,10891
44120,0.5,Very Good,E,VS2,62.9,60.0,5.07,5.1,3.2,1559
37213,0.34,Ideal,G,IF,61.6,54.0,4.49,4.53,2.78,974
21778,1.21,Premium,F,VS1,61.1,57.0,6.93,6.89,4.22,9846
23621,2.01,Premium,I,SI1,61.3,60.0,8.09,8.05,4.95,11646
3791,0.73,Ideal,H,VVS2,61.6,56.0,5.8,5.82,3.57,3463
40162,0.32,Premium,H,IF,60.7,58.0,4.47,4.46,2.71,1116
7335,1.01,Good,G,SI2,62.8,61.0,6.31,6.37,3.98,4210
26000,1.54,Very Good,G,VVS2,61.1,55.0,7.5,7.53,4.59,15225
53000,0.7,Ideal,F,SI1,61.4,57.0,5.69,5.67,3.49,2596
48071,0.57,Ideal,H,VVS1,61.8,55.0,5.33,5.38,3.31,1929
12291,1.23,Ideal,J,VS2,61.5,57.0,6.9,6.95,4.26,5217
14651,1.2,Good,E,VS2,63.7,57.0,6.71,6.64,4.25,5914
20221,1.41,Premium,H,VS2,61.2,60.0,7.17,7.21,4.4,8654
39767,0.36,Ideal,E,VS1,61.6,57.0,4.58,4.54,2.81,1094
3241,1.07,Good,F,I1,64.3,59.0,6.37,6.42,4.11,3354
32016,0.42,Premium,E,SI2,61.8,61.0,4.84,4.8,2.98,778
43915,0.31,Ideal,H,VS2,61.5,55.2,4.36,4.39,2.7,513
37812,0.44,Good,E,VS2,59.0,64.0,5.01,4.94,2.93,1001
23225,1.24,Premium,F,VVS2,62.0,55.0,6.95,6.88,4.29,11231
40843,0.4,Very Good,G,IF,61.8,58.0,4.69,4.73,2.91,1173
3961,1.01,Premium,H,SI2,62.0,60.0,6.39,6.25,3.92,3507
36593,0.3,Premium,F,IF,60.7,58.0,4.33,4.37,2.64,947
34969,0.23,Very Good,E,VVS1,61.4,60.0,3.95,3.97,2.43,472
1636,0.9,Ideal,H,SI2,62.8,55.0,6.18,6.11,3.86,3016
24124,2.36,Good,J,SI2,58.9,64.0,8.75,8.68,5.14,12286
12862,1.24,Ideal,J,VS2,61.8,58.0,6.88,6.84,4.24,5361
47363,0.54,Ideal,H,VVS1,60.4,55.0,5.27,5.32,3.2,1846
52317,0.33,Very Good,F,SI1,59.9,61.0,4.44,4.47,2.67,550
40365,0.34,Ideal,D,VVS2,61.8,55.0,4.46,4.48,2.76,1130
17499,1.51,Premium,J,SI1,62.3,58.0,7.3,7.33,4.56,7034
4378,1.06,Ideal,F,I1,62.1,55.0,6.57,6.54,4.07,3609
47590,0.61,Premium,D,SI1,62.3,58.0,5.4,5.45,3.38,1877
37127,0.39,Very Good,F,VS1,62.0,56.0,4.72,4.64,2.9,971
22999,1.2,Ideal,D,VS1,61.0,59.0,6.79,6.85,4.16,11053
46341,0.5,Very Good,D,VS2,63.4,56.0,5.1,5.05,3.22,1758
40419,0.7,Fair,F,I1,64.9,59.0,5.58,5.53,3.61,1134
48921,0.7,Very Good,H,VS2,61.8,58.0,5.66,5.73,3.52,2042
6533,0.84,Ideal,E,SI1,61.7,53.0,6.08,6.11,3.76,4068
42204,0.5,Very Good,E,SI1,63.4,55.0,5.02,5.1,3.21,1289
30606,0.34,Good,F,SI2,63.5,56.0,4.44,4.48,2.83,447
6058,0.32,Ideal,I,VS2,62.9,57.0,4.4,4.37,2.76,576
26080,2.0,Very Good,H,SI2,59.7,61.0,8.15,8.2,4.88,15312
34208,0.33,Premium,F,VS2,62.4,58.0,4.41,4.37,2.74,854
38973,0.4,Very Good,E,VS1,62.4,54.0,4.71,4.75,2.95,1053
52284,0.71,Good,E,SI1,63.2,57.0,5.67,5.72,3.6,2494
9462,1.51,Very Good,J,I1,63.3,57.0,7.31,7.23,4.6,4600
13655,1.27,Premium,I,SI1,60.9,59.0,6.94,6.99,4.24,5588
22034,0.31,Premium,H,VS2,61.9,58.0,4.39,4.37,2.71,628
41009,0.55,Premium,E,SI2,61.9,58.0,5.2,5.24,3.23,1185
8083,1.01,Premium,G,SI1,63.0,59.0,6.32,6.27,3.96,4338
20424,1.49,Fair,F,SI1,59.6,63.0,7.2,7.34,4.33,8779
28890,0.3,Very Good,G,VVS2,62.3,59.0,4.25,4.29,2.66,684
7314,1.02,Premium,H,SI2,60.9,59.0,6.46,6.51,3.95,4207
36509,0.35,Ideal,F,VVS1,61.8,54.0,4.53,4.56,2.81,945
37012,0.33,Very Good,G,VVS2,60.0,63.0,4.49,4.45,2.68,965
16038,0.3,Premium,I,VS1,62.9,59.0,4.3,4.22,2.68,608
7793,0.9,Very Good,D,SI1,62.1,60.0,6.11,6.19,3.82,4289
24263,1.51,Good,G,VS1,63.1,55.0,7.3,7.34,4.62,12489
16152,1.23,Very Good,H,SI1,61.0,59.0,6.91,6.86,4.2,6458
21982,1.77,Ideal,D,SI2,60.9,53.0,7.92,7.85,4.8,10051
13816,1.09,Premium,E,SI1,62.5,59.0,6.58,6.53,4.1,5628
30873,0.33,Premium,G,VS2,61.9,59.0,4.46,4.4,2.74,743
8737,1.02,Fair,F,SI1,65.1,56.0,6.29,6.25,4.08,4462
35138,0.39,Very Good,E,VS2,60.1,61.0,4.72,4.76,2.85,889
29429,0.42,Very Good,H,SI1,62.0,59.0,4.76,4.79,2.96,700
12061,1.01,Ideal,F,SI2,62.4,54.0,6.41,6.44,4.01,5154
49639,0.32,Premium,G,SI2,62.7,58.0,4.39,4.35,2.74,540
1283,0.72,Ideal,E,SI1,61.0,56.0,5.84,5.79,3.55,2951
8056,0.23,Very Good,F,VVS1,62.8,54.0,3.92,3.94,2.47,583
24658,1.5,Very Good,F,VS2,61.9,60.0,7.29,7.32,4.52,13001
26026,0.32,Ideal,G,VS1,61.2,57.0,4.4,4.43,2.7,645
4368,0.79,Ideal,D,SI1,61.2,57.0,5.94,5.98,3.65,3605
37763,0.41,Ideal,E,VS2,61.8,57.0,4.78,4.76,2.95,999
44993,0.31,Premium,I,SI1,60.7,60.0,4.37,4.33,2.64,523
9612,1.02,Very Good,D,SI2,60.3,58.0,6.48,6.52,3.92,4633
38377,0.41,Ideal,H,VS1,61.0,54.0,4.84,4.8,2.94,1024
21517,1.5,Very Good,I,VVS2,64.0,54.0,7.19,7.27,4.63,9618
1860,0.8,Ideal,F,SI2,61.8,59.0,5.94,5.96,3.68,3066
11468,1.13,Premium,E,SI1,62.7,57.0,6.65,6.62,4.16,5012
2405,0.74,Ideal,H,VS2,62.2,55.0,5.83,5.81,3.62,3178
51663,0.7,Very Good,I,VVS2,63.1,57.0,5.63,5.68,3.57,2398
42450,0.5,Good,E,SI1,63.3,59.0,4.99,5.03,3.17,1316
19971,1.5,Premium,D,SI2,58.9,60.0,7.48,7.45,4.4,8518
18971,1.56,Ideal,J,VS2,62.4,57.0,7.39,7.46,4.63,7809
6827,1.11,Premium,I,SI2,61.5,58.0,6.61,6.65,4.08,4120
11530,1.0,Fair,E,SI1,57.6,57.0,6.56,6.52,3.77,5027
17992,1.31,Premium,H,VS2,62.5,58.0,6.97,6.94,4.35,7277
10068,0.32,Premium,H,SI1,62.3,60.0,4.4,4.36,2.73,591
30155,0.5,Very Good,E,I1,63.1,61.0,5.04,4.97,3.16,720
4279,1.0,Good,H,SI2,63.9,55.0,6.41,6.34,4.07,3584
6132,1.39,Premium,I,I1,62.6,57.0,7.15,7.1,4.46,3985
53737,0.7,Ideal,G,VS2,62.7,54.0,5.66,5.7,3.56,2723
5261,1.12,Very Good,E,SI2,60.9,63.0,6.59,6.65,4.03,3794
41414,0.47,Ideal,F,VS2,60.7,56.1,5.02,5.08,3.07,1226
23881,1.31,Ideal,G,VVS2,61.3,58.0,7.03,7.07,4.32,11975
24657,1.72,Premium,H,SI1,61.4,59.0,7.71,7.64,4.71,12998
49905,0.5,Very Good,G,VVS1,63.7,58.0,5.01,5.04,5.06,2180
38379,0.39,Ideal,F,VS1,62.2,56.0,4.7,4.63,2.9,1024
7310,1.01,Fair,D,SI2,65.3,55.0,6.33,6.19,4.09,4205
48956,0.7,Very Good,H,SI1,63.3,58.0,5.61,5.64,3.56,2048
42142,0.52,Premium,G,SI1,60.7,59.0,5.22,5.19,3.16,1280
47111,0.7,Premium,J,SI1,61.3,59.0,5.75,5.73,3.52,1827
48752,0.5,Ideal,F,VVS2,59.9,58.0,5.14,5.17,3.09,2016
23013,0.3,Premium,H,VS1,62.4,60.0,4.29,4.23,2.66,630
52973,0.37,Ideal,H,SI1,60.9,57.0,4.63,4.67,2.83,552
21894,1.61,Ideal,E,SI2,61.6,56.0,7.54,7.62,4.67,9961
51770,0.73,Very Good,E,SI2,63.3,57.0,5.72,5.69,3.61,2409
20440,1.51,Premium,G,SI2,62.8,56.0,7.3,7.22,4.56,8794
35557,0.35,Premium,G,VS1,62.9,58.0,4.49,4.48,2.82,906
29272,0.31,Good,E,SI1,63.7,57.0,4.31,4.29,2.74,698
44516,0.52,Ideal,D,SI1,60.9,57.0,5.17,5.21,3.16,1600
3776,0.71,Very Good,F,VVS1,61.8,55.0,5.71,5.77,3.55,3461
27648,2.03,Ideal,F,SI2,61.6,55.0,8.19,8.14,5.03,18578
8188,1.04,Ideal,H,SI2,61.8,55.0,6.54,6.5,4.03,4368
3429,0.76,Ideal,D,VS2,61.2,57.0,5.91,5.89,3.61,3384
29922,0.32,Ideal,E,VS1,61.1,56.0,4.42,4.45,2.71,713
51558,0.7,Good,D,SI2,63.7,58.0,5.64,5.6,3.58,2388
51000,0.73,Very Good,F,SI1,61.6,62.0,5.71,5.76,3.53,2326
22209,1.14,Premium,E,VVS2,59.7,58.0,6.83,6.91,4.1,10258
8743,0.9,Good,E,SI1,63.9,57.0,6.05,6.1,3.88,4463
39269,0.38,Premium,G,VS1,61.9,58.0,4.66,4.62,2.87,1069
5405,1.01,Premium,I,SI2,61.7,60.0,6.4,6.34,3.93,3818
35256,0.4,Ideal,E,VVS2,61.1,57.0,4.77,4.79,2.92,895
442,0.72,Premium,E,VS2,58.3,58.0,5.99,5.92,3.47,2815
680,0.7,Ideal,F,VS2,60.8,59.0,5.69,5.79,3.49,2850
13918,1.09,Ideal,F,SI1,62.0,56.0,6.56,6.61,4.08,5665
39687,0.4,Premium,F,VVS2,62.2,59.0,4.65,4.7,2.91,1088
3468,1.04,Premium,E,SI2,61.6,59.0,6.51,6.47,4.0,3392
13091,1.0,Good,F,VS2,63.1,56.0,6.27,6.31,3.97,5420
26227,2.04,Premium,G,SI2,60.3,59.0,8.23,8.3,4.98,15651
40336,0.51,Ideal,E,SI2,61.3,61.0,5.13,5.15,3.15,1128
9290,1.0,Good,H,VS2,62.7,54.0,6.26,6.31,3.94,4569
7905,1.06,Ideal,I,SI1,62.2,56.0,6.49,6.53,4.05,4313
48309,0.33,Very Good,H,SI2,63.5,57.0,4.39,4.36,2.78,534
8752,1.2,Good,J,VS2,63.7,58.0,6.61,6.68,4.23,4466
5526,1.01,Good,G,SI2,63.4,57.0,6.32,6.37,4.02,3852
12780,1.03,Ideal,E,SI1,62.0,57.0,6.47,6.44,4.0,5330
6337,1.0,Premium,H,SI2,61.0,57.0,6.51,6.4,3.94,4032
48393,0.5,Good,G,VVS1,60.0,62.0,5.12,5.18,3.09,1966
18310,1.11,Ideal,G,VS2,61.4,56.0,6.65,6.7,4.1,7443
13132,1.15,Premium,H,SI1,62.0,58.0,6.77,6.71,4.18,5433
18953,1.05,Very Good,D,VS2,59.7,58.0,6.56,6.63,3.94,7794
19814,1.2,Good,E,VS2,63.6,57.0,6.74,6.68,4.27,8380
32079,0.33,Premium,D,VS2,60.7,58.0,4.46,4.5,2.72,781
14456,1.23,Good,I,VS1,63.6,59.0,6.76,6.85,4.33,5834
396,0.3,Premium,H,SI1,60.9,59.0,4.31,4.29,2.62,554
18237,1.53,Very Good,I,SI2,61.6,56.0,7.39,7.45,4.57,7406
43554,0.52,Ideal,D,SI1,61.2,57.0,5.18,5.22,3.18,1429
24415,1.51,Premium,E,SI1,58.6,62.0,7.58,7.53,4.43,12655
39118,0.41,Premium,G,VS2,60.9,58.0,4.83,4.8,2.93,1061
25058,2.01,Ideal,I,SI2,62.9,56.0,8.06,8.03,5.06,13574
49093,0.62,Ideal,D,SI1,62.2,55.0,5.51,5.45,3.41,2062
45107,0.5,Ideal,E,VS1,62.5,57.0,4.99,5.05,3.14,1649
22176,1.63,Very Good,H,SI1,59.8,60.0,7.64,7.68,4.58,10216
3329,0.71,Very Good,E,VVS2,61.7,60.0,5.7,5.74,3.53,3376
41934,0.4,Premium,D,VVS2,60.7,60.0,4.74,4.78,2.89,1263
40198,0.52,Ideal,F,SI2,61.3,55.0,5.18,5.2,3.18,1121
8594,1.01,Good,E,SI2,63.9,55.0,6.38,6.33,4.08,4440
7741,1.07,Premium,G,SI2,58.5,61.0,6.71,6.59,3.89,4278
37405,0.51,Ideal,H,SI2,62.5,55.0,5.1,5.14,3.2,983
35276,0.39,Ideal,F,VS1,62.5,57.0,4.66,4.69,2.92,895
50163,0.7,Good,H,SI1,63.7,59.0,5.53,5.59,3.54,2218
1513,0.73,Ideal,D,SI1,61.4,56.0,5.78,5.82,3.56,2995
20824,1.1,Ideal,G,VVS2,61.6,56.0,6.62,6.69,4.1,9051
14808,1.21,Premium,I,VS2,62.3,58.0,6.82,6.79,4.24,5962
34978,0.35,Ideal,I,SI1,61.3,54.0,4.51,4.56,2.78,472
23637,2.11,Premium,J,SI2,62.0,60.0,8.19,8.24,5.09,11663
5824,1.0,Premium,H,SI1,62.9,60.0,6.36,6.32,3.99,3915
43273,0.3,Very Good,I,SI1,63.3,59.0,4.3,4.23,2.7,506
37738,0.37,Ideal,F,VVS1,61.3,56.0,4.65,4.68,2.86,997
34986,0.34,Premium,F,VS2,62.6,58.0,4.49,4.46,2.8,880
35358,0.42,Premium,D,SI2,60.8,59.0,4.83,4.77,2.92,898
53870,0.7,Ideal,G,SI1,60.7,55.0,5.76,5.8,3.51,2744
49159,0.5,Premium,G,VVS1,62.3,59.0,5.04,5.01,3.13,2070
5041,0.33,Ideal,I,VS1,61.7,55.0,4.44,4.47,2.75,573
40238,0.39,Ideal,F,VVS1,61.8,55.0,4.69,4.73,2.91,1124
25700,0.34,Good,D,VS2,63.6,55.0,4.4,4.43,2.81,644
4264,0.9,Very Good,G,SI2,60.9,56.0,6.18,6.24,3.78,3581
32181,0.39,Premium,G,VS2,62.3,59.0,4.65,4.69,2.91,787
1339,0.63,Ideal,F,VVS2,62.3,56.0,5.48,5.5,3.42,2961
35108,0.3,Ideal,F,IF,62.1,57.0,4.27,4.3,2.66,886
52783,0.72,Very Good,E,SI1,62.9,54.0,5.72,5.76,3.61,2567
4115,0.81,Ideal,E,VS2,62.0,55.0,5.99,5.97,3.71,3538
44391,0.51,Very Good,E,VS1,58.1,60.0,5.28,5.32,3.08,1583
18434,1.0,Good,D,VS1,57.8,61.0,6.62,6.56,3.81,7500
41333,0.5,Good,F,SI1,59.6,58.0,5.1,5.16,3.06,1214
49628,0.32,Ideal,J,VS1,61.3,57.0,4.43,4.41,2.71,540
39241,0.42,Ideal,H,VVS1,62.4,55.0,4.79,4.8,2.99,1068
25867,1.26,Premium,E,VVS1,59.8,59.0,6.99,7.08,4.21,14952
28488,0.42,Ideal,J,VVS2,61.7,54.0,4.83,4.86,2.99,673
10160,0.91,Premium,E,SI1,59.8,59.0,6.28,6.23,3.74,4729
9452,1.0,Good,H,SI1,63.8,53.0,6.39,6.27,4.04,4596
33917,0.3,Premium,E,VS2,62.9,58.0,4.24,4.22,2.66,844
18949,1.01,Ideal,F,VS1,60.7,57.0,6.52,6.49,3.95,7792
32940,0.34,Ideal,I,SI1,61.9,57.0,4.49,4.52,2.79,459
40950,0.42,Premium,D,VS1,60.8,59.0,4.79,4.85,2.93,1179
47982,0.26,Good,D,VVS1,64.3,55.0,4.05,4.1,2.62,532
50133,0.7,Good,F,VS2,63.5,56.0,5.64,5.45,3.52,2212
30522,0.26,Ideal,F,VVS1,60.3,56.0,4.15,4.17,2.51,733
22874,1.57,Premium,G,SI1,59.2,59.0,7.6,7.68,4.52,10914
15913,1.19,Premium,H,VS2,61.0,59.0,6.91,6.8,4.18,6363
21272,1.65,Ideal,G,VS2,62.2,55.0,7.6,7.57,4.72,9425
19962,1.52,Premium,G,SI1,62.2,58.0,7.39,7.33,4.58,8512
42038,0.54,Ideal,H,SI1,61.1,56.0,5.25,5.27,3.21,1268
38121,0.3,Premium,G,VVS1,60.7,59.0,4.37,4.33,2.64,1013
401,0.3,Ideal,H,SI1,62.9,57.0,4.27,4.22,2.67,554
108,0.81,Ideal,F,SI2,58.8,57.0,6.14,6.11,3.6,2761
47533,0.51,Ideal,F,VS1,61.6,55.0,5.14,5.18,3.18,1870
16537,1.21,Premium,H,VS1,61.9,60.0,6.88,6.78,4.23,6607
44998,0.31,Very Good,I,SI1,63.5,56.0,4.32,4.28,2.73,523
2706,0.31,Ideal,H,VS1,61.3,55.0,4.36,4.38,2.68,562
24998,1.51,Good,G,VS1,62.4,59.0,7.25,7.28,4.53,13515
