,carat,cut,color,clarity,depth,table,x,y,z,price
32878,0.3,Ideal,G,VVS2,62.7,57.0,4.26,4.29,2.68,684
32879,1.5,Good,G,SI1,59.7,65.0,7.46,7.34,4.42,9954
32880,0.3,Premium,I,VS1,59.8,60.0,4.34,4.36,2.6,473
32881,0.47,Premium,H,VS1,60.3,61.0,5.05,5.04,3.04,1244
32882,1.2,Premium,H,SI2,62.5,58.0,6.76,6.81,4.24,5280
32883,1.46,Very Good,J,VS2,59.7,59.0,7.36,7.39,4.4,7358
32884,0.76,Ideal,D,VS2,60.2,56.0,5.95,5.92,3.57,3293
32885,1.02,Very Good,G,SI2,63.8,55.0,6.37,6.4,4.07,4501
32886,0.72,Ideal,H,VS1,62.3,56.0,5.73,5.77,3.58,2819
32887,0.51,Ideal,H,VS1,61.8,57.0,5.11,5.14,3.16,1573
32888,0.3,Premium,D,SI2,62.9,58.0,4.29,4.26,2.69,574
32889,0.52,Very Good,G,VVS2,63.2,57.0,5.08,5.11,3.22,1833
32890,0.72,Premium,F,VS2,61.5,58.0,5.73,5.69,3.51,2646
32891,1.15,Ideal,E,SI1,60.2,57.0,6.8,6.77,4.09,6517
32892,0.27,Ideal,G,VS2,61.6,54.0,4.17,4.2,2.58,490
32893,0.31,Very Good,I,VS1,63.5,57.0,4.28,4.26,2.71,628
32894,0.3,Ideal,D,VS2,60.8,57.0,4.31,4.34,2.63,710
32895,1.59,Premium,I,VS2,60.2,60.0,7.61,7.58,4.57,10222
32896,0.51,Ideal,H,IF,62.3,54.0,5.14,5.17,3.21,1879
32897,1.14,Premium,G,SI2,62.8,58.0,6.68,6.64,4.18,4233
32898,0.43,Premium,F,SI1,62.4,56.0,4.84,4.81,3.01,1016
32899,0.7,Ideal,J,SI1,60.4,56.0,5.71,5.74,3.46,1926
32900,0.7,Ideal,F,SI1,61.4,57.0,5.67,5.69,3.49,2573
32901,0.52,Ideal,H,VS1,62.0,55.0,5.15,5.19,3.2,1699
32902,0.55,Ideal,G,VS1,61.0,56.0,5.34,5.32,3.25,1815
32903,1.01,Very Good,H,SI1,63.3,56.0,6.35,6.39,4.03,4669
32904,0.32,Ideal,F,VS2,62.4,56.0,4.35,4.37,2.72,645
32905,0.35,Ideal,D,SI1,62.3,57.0,4.52,4.5,2.81,827
32906,0.91,Very Good,E,SI1,63.7,59.0,6.13,6.17,3.92,4188
32907,1.38,Premium,G,SI2,58.3,59.0,7.34,7.27,4.26,5487
32908,0.28,Very Good,E,VVS2,61.8,58.0,4.2,4.24,2.61,642
32909,0.5,Ideal,G,SI1,62.1,57.0,5.05,5.09,3.15,1153
32910,1.0,Very Good,F,VS1,59.8,58.0,6.49,6.53,3.89,7710
32911,0.71,Very Good,G,SI2,63.4,56.0,5.68,5.62,3.58,2086
32912,0.32,Good,D,SI1,63.7,55.0,4.35,4.38,2.78,589
32913,0.71,Very Good,I,VS1,59.0,57.0,5.85,5.88,3.46,2328
32914,0.77,Very Good,I,VS2,62.4,63.0,5.8,5.84,3.63,2054
32915,0.38,Very Good,G,SI1,62.1,54.0,4.64,4.67,2.9,755
32916,1.16,Ideal,H,SI2,61.1,56.0,6.78,6.79,4.15,5509
32917,0.24,Very Good,E,VS1,59.8,58.0,4.02,4.11,2.43,419
32918,0.4,Ideal,E,SI2,62.1,53.0,4.75,4.78,2.96,629
32919,0.6,Very Good,F,IF,60.1,54.0,5.5,5.58,3.33,2988
32920,1.51,Premium,I,VS1,62.3,60.0,7.28,7.32,4.55,9467
32921,0.5,Premium,F,VS2,62.7,59.0,5.05,5.09,3.18,1436
32922,1.0,Very Good,F,VVS2,62.3,57.0,6.34,6.41,3.97,8772
32923,2.0,Very Good,G,SI1,63.5,56.0,7.9,7.97,5.04,18818
32924,0.2,Premium,E,VS2,61.1,59.0,3.81,3.78,2.32,367
32925,1.0,Fair,H,VS1,64.1,60.0,6.3,6.22,4.01,4732
32926,0.5,Ideal,E,VS1,62.2,56.0,5.1,5.13,3.18,1619
32927,1.01,Good,H,SI2,63.7,55.0,6.32,6.37,4.04,3999
32928,0.71,Ideal,F,VS2,61.8,55.0,5.74,5.76,3.55,3516
32929,0.52,Very Good,G,VS1,62.3,58.0,5.14,5.17,3.21,1629
32930,0.71,Ideal,D,VS2,59.9,57.0,5.8,5.83,3.48,3540
32931,1.06,Premium,H,VS1,62.1,60.0,6.52,6.5,4.04,5247
32932,1.23,Premium,E,SI1,59.2,62.0,7.05,7.0,4.16,7274
32933,0.81,Premium,E,SI2,60.1,59.0,6.09,6.03,3.65,2368
32934,0.71,Ideal,D,SI2,61.5,55.0,5.72,5.8,3.54,2416
32935,1.02,Premium,H,VS1,58.5,57.0,6.65,6.61,3.88,5569
32936,0.33,Ideal,F,IF,61.3,55.0,4.47,4.5,2.75,1240
32937,0.5,Very Good,G,SI2,58.6,61.0,5.16,5.21,3.04,983
32938,0.3,Ideal,G,VS2,60.8,57.0,4.38,4.33,2.65,630
32939,0.64,Ideal,H,IF,60.5,57.0,5.58,5.62,3.39,2420
32940,1.0,Premium,F,SI2,60.4,58.0,6.47,6.44,3.9,3858
32941,0.91,Good,E,SI1,63.5,57.0,6.11,6.14,3.89,4512
32942,0.31,Premium,D,VS2,61.7,58.0,4.32,4.37,2.68,636
32943,0.31,Premium,D,VS2,60.7,59.0,4.35,4.38,2.65,734
32944,1.0,Good,E,SI1,57.5,62.0,6.5,6.58,3.76,5051
32945,2.01,Very Good,I,SI2,61.4,63.0,8.19,7.96,4.96,10009
32946,0.42,Good,E,SI1,63.4,56.0,4.74,4.82,3.03,773
32947,0.3,Ideal,H,IF,62.2,54.0,4.34,4.37,2.71,764
32948,2.0,Very Good,J,VS2,61.9,60.0,7.95,8.04,4.95,14403
32949,0.35,Ideal,G,SI1,61.3,56.0,4.56,4.54,2.79,669
32950,0.7,Very Good,F,SI1,61.4,59.0,5.67,5.7,3.49,2312
32951,0.56,Ideal,I,VVS1,61.1,55.0,5.35,5.33,3.26,1743
32952,0.52,Very Good,F,VS2,60.4,56.0,5.27,5.29,3.19,1581
32953,0.96,Good,H,VS1,63.9,54.0,6.27,6.22,3.99,4456
32954,0.72,Ideal,H,VS1,61.8,55.0,5.78,5.81,3.58,3167
32955,0.79,Ideal,I,VS2,60.9,56.0,5.97,5.99,3.64,3710
32956,0.35,Premium,H,VVS2,61.9,58.0,4.5,4.54,2.8,706
32957,0.9,Very Good,E,VS2,61.1,63.0,6.2,6.17,3.78,4062
32958,0.38,Ideal,E,SI2,62.1,54.1,4.64,4.69,2.9,628
32959,0.9,Good,H,SI2,62.4,61.0,6.03,6.11,3.79,3160
32960,1.5,Premium,J,VVS2,61.5,60.0,7.31,7.27,4.48,8870
32961,0.72,Premium,J,SI1,60.9,57.0,5.84,5.78,3.54,1579
32962,1.2,Very Good,H,SI1,61.4,63.0,6.76,6.72,4.14,4603
32963,1.12,Premium,F,VS1,61.8,59.0,6.65,6.75,4.14,7761
32964,0.33,Ideal,D,VVS1,61.0,55.0,4.47,4.52,2.74,1100
32965,0.52,Ideal,H,IF,61.8,55.0,5.17,5.19,3.2,1798
32966,0.5,Ideal,G,SI1,60.2,57.0,5.16,5.2,3.12,1857
32967,0.36,Premium,G,VS1,59.7,56.0,4.67,4.64,2.78,932
32968,0.76,Ideal,D,VS2,61.8,55.0,5.85,5.89,3.63,3401
32969,1.02,Fair,H,SI1,65.5,60.0,6.29,6.22,4.1,4758
32970,0.51,Ideal,G,SI1,61.5,55.5,5.13,5.19,3.17,1254
32971,1.0,Premium,D,VS1,62.7,62.0,6.23,6.21,3.9,7812
32972,0.31,Premium,G,IF,61.0,59.0,4.36,4.33,2.65,988
32973,0.41,Premium,F,SI1,62.6,55.0,4.78,4.74,2.98,969
32974,0.74,Premium,D,VS2,59.3,60.0,5.89,5.91,3.5,3353
32975,0.23,Very Good,D,VVS2,61.3,58.0,3.93,3.97,2.42,530
32976,0.31,Ideal,E,IF,62.2,53.0,4.35,4.4,2.72,958
32977,3.51,Premium,J,VS2,62.5,59.0,9.66,9.63,6.03,18701
32978,1.11,Ideal,G,SI1,62.6,57.0,6.64,6.56,4.13,5428
32979,0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,817
32980,1.53,Very Good,H,SI1,63.1,56.0,7.32,7.27,4.6,7862
32981,1.5,Good,E,VS2,57.8,63.0,7.58,7.53,4.37,14565
32982,1.01,Good,E,VS2,65.4,56.0,6.18,6.23,4.06,6004
32983,0.52,Very Good,F,VVS1,62.0,57.0,5.11,5.15,3.18,2314
32984,0.4,Premium,F,VVS2,59.4,59.0,4.85,4.78,2.86,1008
32985,1.03,Premium,H,SI1,63.0,59.0,6.43,6.4,4.04,4274
32986,0.54,Ideal,D,VS2,61.1,56.0,5.29,5.25,3.22,1993
32987,0.6,Very Good,J,VS1,62.6,56.0,5.37,5.41,3.37,1378
32988,0.5,Ideal,E,SI1,60.6,59.0,5.13,5.16,3.12,1337
32989,0.53,Very Good,F,SI1,59.6,58.0,5.28,5.33,3.16,1250
32990,0.7,Ideal,D,SI1,62.0,54.0,5.73,5.76,3.56,2726
32991,0.71,Premium,H,VS2,62.8,56.0,5.75,5.68,3.59,2531
32992,1.21,Very Good,J,VS1,60.9,60.0,6.87,6.9,4.19,5267
32993,0.71,Ideal,I,SI1,61.9,56.0,5.71,5.74,3.54,2660
32994,1.66,Ideal,H,VS2,60.1,59.0,7.67,7.64,4.6,12244
32995,0.32,Ideal,G,VVS1,61.8,55.0,4.4,4.43,2.73,814
32996,1.02,Premium,H,VS2,62.4,58.0,6.43,6.39,4.0,5454
32997,0.7,Ideal,D,SI1,61.4,54.0,5.71,5.75,3.52,2872
32998,1.77,Ideal,J,VS1,62.2,56.0,7.77,7.73,4.82,11150
32999,0.59,Good,F,VS2,63.5,55.0,5.31,5.36,3.39,1573
33000,0.8,Ideal,G,SI2,62.5,55.0,5.89,5.92,3.69,2893
33001,0.4,Ideal,G,VVS1,61.5,59.0,4.71,4.75,2.91,1051
33002,2.01,Premium,H,VS2,61.1,61.0,8.14,8.09,4.96,15908
33003,1.01,Good,I,SI2,61.8,62.0,6.28,6.35,3.9,3399
33004,0.52,Ideal,E,VS2,61.0,57.0,5.21,5.19,3.17,1767
33005,1.51,Premium,J,VVS2,62.6,59.0,7.31,7.33,4.58,8770
33006,0.94,Ideal,E,SI2,60.9,57.0,6.34,6.36,3.87,4366
33007,0.91,Ideal,E,SI1,61.0,57.0,6.2,6.26,3.8,4392
33008,1.09,Ideal,H,SI1,62.5,56.0,6.58,6.53,4.1,5219
33009,0.33,Ideal,G,IF,61.2,56.0,4.47,4.51,2.75,946
33010,0.82,Ideal,H,VS2,59.5,57.0,6.12,6.09,3.63,2870
33011,1.54,Ideal,G,VVS1,61.4,56.0,7.42,7.47,4.57,18294
33012,1.07,Ideal,G,VS2,62.2,57.0,6.55,6.53,4.07,6471
33013,0.34,Ideal,E,SI1,61.4,54.0,4.5,4.53,2.77,596
33014,0.51,Good,D,VVS2,63.1,58.0,5.07,5.1,3.21,2174
33015,0.33,Premium,E,VS2,61.0,60.0,4.42,4.47,2.71,723
33016,1.04,Very Good,D,VS2,63.1,54.0,6.44,6.53,4.09,7679
33017,0.84,Premium,H,SI2,61.3,58.0,6.1,6.04,3.72,2628
33018,0.31,Ideal,D,VS1,62.1,56.0,4.3,4.36,2.69,704
33019,1.15,Ideal,H,SI2,62.0,57.0,6.75,6.66,4.16,4830
33020,0.55,Very Good,E,VS2,62.1,60.0,5.19,5.24,3.24,1744
33021,1.43,Very Good,H,SI1,62.8,58.0,7.08,7.13,4.46,8069
33022,1.06,Ideal,F,VS2,61.2,57.0,6.58,6.55,4.02,7592
33023,1.34,Premium,H,SI1,62.4,57.0,7.07,6.96,4.38,6814
33024,2.26,Ideal,I,SI1,62.4,57.0,8.43,8.37,5.24,16904
33025,0.3,Ideal,E,VVS2,62.3,57.0,4.29,4.31,2.68,766
33026,0.77,Premium,D,VS1,59.4,59.0,5.96,6.0,3.55,4037
33027,0.3,Very Good,G,SI1,59.5,63.0,4.32,4.29,2.56,574
33028,0.7,Very Good,G,SI2,58.2,63.0,5.82,5.79,3.38,1966
33029,0.7,Ideal,I,VVS1,62.3,55.0,5.64,5.7,3.53,2513
33030,0.52,Ideal,G,SI1,62.2,54.0,5.16,5.19,3.22,1319
33031,0.54,Ideal,F,VS1,60.9,56.0,5.31,5.27,3.22,1814
33032,0.32,Ideal,G,SI2,63.0,56.0,4.35,4.32,2.73,540
33033,0.38,Very Good,E,VS2,60.4,58.0,4.67,4.7,2.83,744
33034,0.95,Very Good,G,VS1,61.7,58.0,6.26,6.34,3.89,5111
33035,1.04,Ideal,E,SI2,61.4,56.0,6.56,6.5,4.01,4892
33036,0.3,Premium,E,VVS2,61.5,60.0,4.28,4.31,2.64,789
33037,0.34,Very Good,G,VVS2,61.2,59.0,4.46,4.5,2.74,775
33038,0.34,Ideal,D,VS2,61.6,55.0,4.48,4.54,2.78,687
33039,1.04,Very Good,G,SI1,59.2,61.0,6.63,6.68,3.94,4724
33040,1.02,Premium,G,SI2,61.8,58.0,6.47,6.4,3.98,3496
33041,0.34,Ideal,E,VVS1,61.1,56.0,4.52,4.55,2.77,1208
33042,1.03,Ideal,G,VVS1,62.4,57.0,6.39,6.47,4.01,8454
33043,1.01,Ideal,H,SI1,62.6,55.0,6.41,6.44,4.02,5126
33044,0.41,Ideal,D,SI1,62.7,56.0,4.78,4.73,2.98,1015
33045,0.33,Very Good,D,SI2,62.9,56.0,4.41,4.43,2.78,492
33046,2.09,Premium,J,SI2,60.0,60.0,8.32,8.37,5.01,13092
33047,0.42,Premium,E,VS2,61.0,60.0,4.82,4.85,2.95,958
33048,2.11,Ideal,I,VS1,61.9,57.0,8.28,8.22,5.11,16723
33049,1.01,Premium,F,SI1,59.8,60.0,6.57,6.53,3.92,5345
33050,0.73,Premium,I,VVS2,60.6,58.0,5.84,5.78,3.52,2519
33051,0.4,Very Good,E,VS2,61.2,60.0,4.79,4.68,2.9,912
33052,1.02,Very Good,D,SI1,62.7,57.0,6.42,6.5,4.05,5839
33053,0.52,Premium,D,SI2,62.4,59.0,5.15,5.05,3.18,1385
33054,0.32,Ideal,I,SI1,61.9,54.0,4.41,4.45,2.74,450
33055,0.72,Premium,D,SI1,61.8,58.0,5.81,5.75,3.57,2718
33056,1.01,Very Good,H,SI1,62.5,58.0,6.37,6.42,4.0,4052
33057,0.35,Premium,D,VS2,61.9,58.0,4.6,4.51,2.82,1063
33058,1.25,Ideal,F,VVS2,61.8,57.0,6.9,6.95,4.28,13623
33059,1.24,Premium,H,VS1,61.2,59.0,6.94,6.91,4.24,7493
33060,0.42,Ideal,E,SI2,62.4,55.0,4.81,4.77,2.99,898
33061,0.32,Premium,E,SI1,62.2,58.0,4.39,4.36,2.72,720
33062,0.52,Ideal,E,VS2,61.5,56.0,5.2,5.18,3.19,1694
33063,0.96,Ideal,F,I1,60.7,55.0,6.37,6.41,3.88,2801
33064,0.3,Premium,E,VVS2,60.8,60.0,4.31,4.27,2.61,1013
33065,0.7,Fair,I,SI1,62.0,67.0,5.54,5.5,3.42,1848
33066,1.09,Premium,G,VS2,61.0,59.0,6.6,6.65,4.04,6906
33067,1.01,Good,H,VS2,63.9,58.0,6.26,6.22,3.99,4208
33068,0.73,Premium,E,VS2,62.5,61.0,5.78,5.64,3.59,2862
33069,1.16,Ideal,I,SI1,62.6,57.0,6.71,6.67,4.19,5091
33070,0.31,Ideal,F,VVS1,62.4,55.0,4.33,4.36,2.71,828
33071,0.5,Premium,H,SI1,62.9,58.0,5.04,5.01,3.16,1172
33072,1.52,Premium,J,VS1,62.4,59.0,7.36,7.31,4.58,8258
33073,0.72,Ideal,G,SI2,61.3,56.0,5.76,5.81,3.55,2451
33074,1.5,Very Good,I,VS2,60.5,60.0,7.31,7.4,4.45,9354
33075,0.57,Ideal,E,VS2,60.8,56.0,5.4,5.35,3.27,1819
33076,1.01,Very Good,G,VVS2,62.8,58.0,6.38,6.42,4.02,7234
33077,1.07,Premium,G,VS1,61.4,56.0,6.65,6.61,4.07,6076
33078,1.51,Ideal,E,SI2,62.5,57.0,7.29,7.34,4.57,10210
33079,0.71,Ideal,E,SI1,61.5,57.0,5.7,5.75,3.52,2654
33080,0.38,Ideal,D,VVS1,60.7,57.0,4.69,4.74,2.86,1270
33081,0.31,Premium,H,VS1,62.4,58.0,4.32,4.36,2.71,544
33082,0.36,Very Good,E,VS2,62.8,56.0,4.51,4.54,2.84,789
33083,0.96,Fair,H,VS2,68.8,56.0,6.11,5.98,4.16,3658
33084,0.41,Ideal,F,VS1,62.0,55.0,4.77,4.81,2.97,1007
33085,0.33,Ideal,E,VVS1,61.3,56.0,4.43,4.48,2.73,1130
33086,2.03,Premium,G,I1,61.1,58.0,8.11,8.06,4.94,6377
33087,0.33,Ideal,E,VS2,61.1,56.0,4.48,4.45,2.73,928
33088,0.33,Premium,I,VVS2,61.5,58.0,4.45,4.43,2.73,743
33089,0.4,Premium,D,VS2,62.4,59.0,4.7,4.72,2.94,982
33090,0.71,Very Good,E,VS2,59.9,59.0,5.79,5.83,3.48,3053
33091,0.31,Ideal,G,VS1,60.8,57.0,4.39,4.42,2.68,645
33092,0.31,Ideal,E,IF,61.5,56.0,4.35,4.4,2.69,1214
33093,0.31,Premium,G,VS2,62.2,59.0,4.35,4.3,2.69,698
33094,1.18,Good,G,SI1,58.0,59.0,6.98,7.03,4.06,6743
33095,0.38,Ideal,F,VS1,62.0,54.0,4.65,4.68,2.89,865
33096,0.7,Ideal,G,VS1,61.2,57.0,5.7,5.74,3.5,3140
33097,1.21,Good,J,SI2,61.1,60.8,6.83,6.89,4.18,4824
33098,0.3,Premium,F,VVS2,61.5,58.0,4.31,4.29,2.64,945
33099,1.58,Premium,I,VS1,61.1,59.0,7.52,7.44,4.57,10618
33100,0.36,Premium,H,VS2,60.9,59.0,4.62,4.58,2.8,729
33101,0.54,Ideal,I,SI1,61.9,54.0,5.25,5.28,3.26,1057
33102,1.0,Fair,F,SI2,65.5,54.0,6.2,6.16,4.05,3864
33103,0.3,Premium,F,VS2,61.1,59.0,4.32,4.29,2.63,776
33104,1.02,Very Good,D,SI2,58.6,63.0,6.56,6.54,3.84,4583
33105,0.3,Good,E,VVS2,61.1,61.0,4.32,4.36,2.65,622
33106,1.7,Ideal,G,VS2,61.3,57.0,7.6,7.67,4.68,15797
33107,0.81,Fair,I,VS2,64.6,59.0,5.83,5.78,3.75,2414
33108,1.31,Ideal,F,SI2,62.7,57.0,7.05,6.98,4.4,6676
33109,0.51,Very Good,F,VS2,63.2,56.0,5.1,5.06,3.21,1574
33110,0.23,Ideal,F,VVS2,61.0,57.0,3.98,4.02,2.44,530
33111,0.51,Good,E,VS2,63.8,57.0,5.07,5.05,3.23,1662
33112,1.51,Premium,H,VS2,61.5,58.0,7.45,7.32,4.45,10548
33113,0.47,Ideal,E,VS1,61.8,53.0,4.99,5.04,3.1,1721
33114,1.01,Ideal,H,VS2,62.7,56.0,6.4,6.35,4.0,5260
33115,1.12,Ideal,G,VS1,61.0,56.0,6.72,6.76,4.11,7495
33116,2.01,Ideal,H,SI2,61.9,57.0,8.09,8.06,5.0,14040
33117,0.38,Ideal,G,SI2,62.8,57.0,4.58,4.59,2.88,566
33118,0.31,Ideal,E,VVS2,61.7,56.0,4.33,4.36,2.68,816
33119,1.0,Very Good,I,SI2,60.8,63.0,6.41,6.34,3.88,3276
33120,0.45,Fair,F,SI1,66.8,59.0,4.79,4.63,3.16,794
33121,0.23,Ideal,G,VVS1,61.9,58.0,3.93,3.96,2.44,536
33122,2.08,Ideal,E,SI2,60.2,60.0,8.28,8.32,5.0,18128
33123,1.02,Good,D,SI2,57.5,62.0,6.6,6.62,3.8,3839
33124,3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,9823
33125,1.5,Very Good,I,SI1,60.7,58.0,7.34,7.4,4.47,8475
33126,0.4,Ideal,G,VVS2,62.4,56.0,4.64,4.68,2.91,982
33127,0.41,Premium,I,VVS1,61.9,57.0,4.82,4.78,2.97,1107
33128,0.51,Premium,D,VS2,60.5,60.0,5.19,5.16,3.13,1882
33129,1.18,Ideal,F,VVS2,60.6,55.0,6.84,6.88,4.16,11415
33130,1.02,Very Good,E,SI2,63.1,59.0,6.33,6.39,4.01,4404
33131,0.32,Ideal,F,VS1,61.3,55.0,4.43,4.46,2.72,676
33132,0.23,Very Good,E,VVS1,61.8,59.0,3.89,3.91,2.41,472
33133,0.34,Good,G,VS2,57.5,61.0,4.6,4.66,2.66,556
33134,1.01,Premium,H,SI1,62.8,58.0,6.38,6.36,4.0,4642
33135,1.56,Premium,H,VS2,62.2,58.0,7.41,7.44,4.62,10424
33136,0.32,Ideal,G,VVS1,62.1,54.0,4.4,4.43,2.74,802
33137,2.01,Good,I,SI2,59.1,59.0,8.09,8.14,4.8,12964
33138,0.39,Ideal,G,SI1,60.5,56.0,4.77,4.79,2.89,866
33139,0.73,Ideal,G,SI1,62.1,54.0,5.81,5.76,3.59,2351
33140,0.42,Premium,F,VS2,60.1,61.0,4.88,4.84,2.92,1013
33141,0.59,Good,J,IF,63.7,59.0,5.3,5.28,3.37,2053
33142,0.3,Ideal,E,VVS1,61.2,57.0,4.33,4.36,2.66,895
33143,1.21,Good,H,SI1,58.2,58.0,6.98,7.01,4.07,6022
33144,0.43,Premium,F,SI1,60.6,59.0,4.87,4.84,2.94,1016
33145,0.9,Very Good,F,SI2,62.4,57.0,6.11,6.16,3.83,3368
33146,0.91,Premium,D,VS2,62.0,60.0,6.23,6.19,3.85,4969
33147,0.84,Very Good,G,SI2,62.9,55.0,5.99,6.12,3.8,2584
33148,0.41,Ideal,E,VVS1,61.5,56.0,4.81,4.82,2.96,1444
33149,0.3,Ideal,G,VVS1,62.6,54.0,4.32,4.31,2.7,1013
33150,0.31,Premium,H,VVS2,62.3,60.0,4.31,4.36,2.7,625
33151,0.9,Premium,I,VS2,58.7,60.0,6.35,6.28,3.7,2923
33152,0.37,Ideal,I,VS2,61.5,56.0,4.6,4.63,2.84,537
33153,0.26,Very Good,E,VS2,62.8,58.0,4.0,4.06,2.53,601
33154,0.71,Ideal,H,VVS1,60.4,57.0,5.78,5.81,3.5,2867
33155,0.7,Premium,F,SI1,61.8,59.0,5.76,5.67,3.53,2268
33156,0.23,Very Good,F,VS2,63.4,56.0,3.84,3.89,2.45,402
33157,0.49,Premium,G,SI1,60.6,60.0,5.1,5.06,3.08,1026
33158,0.41,Very Good,I,VVS1,62.0,56.0,4.75,4.77,2.95,863
33159,1.01,Good,F,SI1,64.2,58.0,6.24,6.29,4.02,4339
33160,0.46,Ideal,G,VVS1,62.0,54.0,4.97,5.0,3.09,1412
33161,0.93,Ideal,H,VS1,61.8,55.0,6.28,6.26,3.88,5375
33162,0.44,Premium,G,SI1,61.9,58.0,4.83,4.87,3.0,772
33163,0.44,Ideal,D,SI1,62.4,57.0,4.86,4.89,3.04,883
33164,2.31,Very Good,I,SI1,62.5,55.0,8.39,8.44,5.26,17715
33165,0.27,Ideal,E,VVS1,62.0,56.0,4.16,4.19,2.59,586
33166,0.71,Fair,G,SI2,64.4,58.0,5.59,5.56,3.59,2300
33167,0.52,Very Good,E,VS2,61.5,58.0,5.18,5.24,3.2,1625
33168,0.3,Premium,G,VS1,60.2,62.0,4.31,4.3,2.59,725
33169,0.53,Ideal,D,VS2,60.6,57.0,5.24,5.28,3.19,1857
33170,1.13,Very Good,E,SI2,63.4,59.0,6.53,6.59,4.16,5147
33171,1.04,Premium,D,VS1,60.5,59.0,6.62,6.58,3.99,8532
33172,0.53,Ideal,F,VS2,61.5,55.0,5.2,5.27,3.22,1631
33173,0.77,Very Good,D,SI1,62.1,58.0,5.84,5.89,3.64,3040
33174,1.09,Ideal,D,SI2,62.4,57.0,6.55,6.6,4.1,5364
33175,1.04,Premium,F,SI2,62.8,55.0,6.48,6.41,4.05,4321
33176,0.7,Ideal,D,VS2,62.4,57.0,5.68,5.61,3.52,2867
33177,0.84,Premium,D,VS1,60.6,57.0,6.15,6.06,3.7,4365
33178,0.31,Very Good,I,VS2,63.2,55.0,4.4,4.3,2.75,558
33179,0.23,Very Good,E,VVS1,58.8,61.0,3.98,4.01,2.35,485
33180,0.7,Ideal,D,SI1,61.8,55.0,5.72,5.74,3.54,3471
33181,0.97,Fair,F,SI1,56.4,66.0,6.59,6.54,3.7,4063
33182,1.09,Ideal,H,SI1,61.1,57.0,6.62,6.71,4.07,5125
33183,0.56,Ideal,H,IF,61.3,56.0,5.32,5.35,3.27,2135
33184,1.83,Premium,I,SI1,62.9,55.0,7.9,7.78,4.93,11883
33185,0.29,Good,F,VS1,64.4,54.0,4.21,4.24,2.72,504
33186,1.23,Ideal,I,SI2,62.3,55.0,6.85,6.82,4.26,4773
33187,1.5,Premium,D,SI1,62.4,58.0,7.27,7.31,4.55,12069
33188,0.31,Ideal,E,VS1,61.9,56.0,4.34,4.32,2.68,942
33189,0.3,Ideal,F,VS2,62.3,53.5,4.27,4.32,2.68,601
33190,0.54,Good,D,SI1,63.2,55.0,5.17,5.21,3.28,1551
33191,0.7,Good,H,VS1,63.9,58.0,5.67,5.59,3.6,2367
33192,1.0,Very Good,F,SI1,63.3,61.0,6.31,6.29,3.99,4798
33193,0.3,Ideal,D,VS2,62.5,54.0,4.32,4.29,2.69,911
33194,0.31,Premium,H,VVS1,61.9,58.0,4.34,4.32,2.68,907
33195,0.32,Very Good,G,VS1,61.9,56.0,4.41,4.45,2.74,660
33196,0.72,Very Good,F,VVS2,59.2,63.0,5.77,5.86,3.44,3952
33197,0.28,Ideal,G,VVS2,61.6,56.0,4.18,4.2,2.58,586
33198,0.57,Ideal,E,VS2,61.6,56.0,5.34,5.38,3.3,1728
33199,0.5,Very Good,H,VS2,61.8,63.0,5.05,5.08,3.13,1074
33200,0.33,Ideal,F,VVS1,61.9,55.0,4.43,4.46,2.75,893
33201,1.07,Premium,G,SI2,62.9,59.0,6.58,6.51,4.12,4401
33202,0.74,Fair,H,VS1,66.3,63.0,5.63,5.5,3.69,2193
33203,0.51,Ideal,I,SI1,62.2,56.0,5.12,5.08,3.17,1080
33204,0.41,Premium,F,VVS2,60.1,58.0,4.83,4.79,2.89,1192
33205,1.71,Premium,J,SI2,62.6,57.0,7.62,7.58,4.76,8540
33206,0.44,Very Good,E,VS1,60.7,58.0,4.88,4.91,2.97,1158
33207,0.5,Ideal,G,VVS1,62.7,57.0,5.07,5.1,3.19,1966
33208,1.5,Premium,F,VS2,61.1,59.0,7.37,7.35,4.5,11255
33209,1.03,Very Good,F,VS1,60.2,55.0,6.62,6.56,3.97,6733
33210,0.37,Good,G,SI2,63.4,57.0,4.55,4.57,2.89,487
33211,0.34,Ideal,F,VVS2,61.3,56.0,4.52,4.56,2.78,848
33212,1.16,Ideal,J,SI1,60.7,57.0,6.83,6.77,4.13,4028
33213,1.03,Ideal,G,VS1,61.2,57.0,6.5,6.54,3.99,7391
33214,0.75,Premium,H,SI2,63.0,58.0,5.79,5.76,3.64,2295
33215,1.22,Ideal,H,VVS2,62.7,54.0,6.77,6.83,4.27,8014
33216,0.3,Ideal,F,VS1,61.4,56.0,4.33,4.37,2.67,658
33217,0.42,Very Good,H,VVS1,62.2,56.0,4.78,4.81,2.98,1193
33218,0.77,Premium,E,SI1,61.7,58.0,5.86,5.9,3.63,2988
33219,0.5,Ideal,G,SI2,62.1,55.0,5.09,5.12,3.17,1080
33220,2.0,Ideal,H,SI1,62.8,52.0,8.05,8.1,5.06,18440
33221,1.74,Ideal,I,SI2,61.6,57.0,7.67,7.74,4.75,8896
33222,0.71,Good,G,VS2,64.1,56.0,5.64,5.6,3.6,2258
